IdAluno;Resultado;1>;14>;14>14>;14>14>31>;14>2>;14>2>14>;14>2>2>;14>2>31>;14>2>31>30>;14>2>41>;14>3>;14>3>14>;14>3>2>;14>31>;14>31>14>;14>31>30>;14>31>30>14>;14>31>30>30>;14>31>30>30>30>;14>31>30>30>30>30>;14>31>30>30>30>30>30>;14>31>30>31>;14>31>31>;14>31>41>;14>31>48>;14>32>;14>32>31>;14>32>31>30>;14>41>;14>41>2>;14>41>31>;14>41>41>;14>41>41>41>;14>41>41>41>41>;14>49>;14>49>48>;14>49>49>;14>7>;14>7>5>;14>7>5>5>;16>;16>31>;16>31>30>;17>;17>30>;17>30>14>;17>30>30>;2>;2>14>;2>14>2>;2>14>31>;2>14>41>;2>2>;2>2>31>;2>2>31>30>;2>2>41>;2>3>;2>31>;2>31>30>;2>31>30>30>;2>41>;2>41>41>;28>;28>30>;29>;3>;3>14>;3>2>;3>2>2>;30>;30>14>;30>14>2>;30>14>31>;30>14>31>30>;30>14>41>;30>17>;30>17>30>;30>2>;30>30>;30>30>14>;30>30>2>;30>30>30>;30>30>30>14>;30>30>30>30>;30>30>30>30>30>;30>30>30>30>30>30>;30>30>30>30>30>30>30>;30>30>30>30>30>30>30>30>;30>30>31>;30>30>41>;30>30>48>;30>31>;30>31>30>;30>31>30>31>;30>41>;30>48>;31>;31>14>;31>14>41>;31>2>;31>30>;31>30>14>;31>30>30>;31>30>30>30>;31>30>30>30>30>;31>30>30>30>30>30>;31>30>30>30>30>30>30>;31>30>30>30>30>30>30>30>;31>30>31>;31>30>31>30>;31>30>41>;31>30>48>;31>31>;31>31>30>;31>41>;31>41>41>;31>48>;31>48>30>;32>;32>31>;32>31>30>;32>31>30>30>;32>31>31>;38>;41>;41>14>;41>2>;41>2>2>;41>31>;41>31>30>;41>41>;41>41>2>;41>41>31>;41>41>41>;41>41>41>41>;41>41>41>41>41>;41>7>;42>;46>;48>;48>14>;48>29>;48>30>;48>48>;48>48>48>;49>;49>48>;49>49>;49>49>48>;49>49>49>;5>;5>5>;6>;6>6>;6>6>6>;7>;7>14>;7>31>;7>5>;7>5>5>;7>6>;8>
31838-4605;insucesso;0;10;1;0;2;0;1;0;0;1;1;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;5;2;0;0;0;3;1;1;0;0;1;1;1;1;0;0;0;0;1;0;1;1;2;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;2;0;2;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;0;1;0;0;0
31850-4605;insucesso;0;4;0;0;0;0;0;0;0;0;2;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;0;0;1;0;1;1;0;1;0;0;0;0;2;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31870-4604;insucesso;1;51;1;0;8;0;3;0;0;1;6;0;4;3;0;1;0;1;1;0;0;0;0;1;0;10;6;4;2;1;0;0;0;0;4;0;0;3;0;0;2;2;2;1;1;0;0;26;1;1;0;0;5;1;1;0;2;1;1;0;4;0;1;1;0;14;0;10;1;25;2;0;0;0;0;0;0;1;5;0;0;3;0;0;0;0;0;0;0;0;0;2;2;0;0;0;26;0;0;1;14;1;4;3;0;0;0;0;2;2;0;0;2;1;1;0;0;0;17;11;5;2;2;0;14;0;2;0;1;0;0;0;0;0;0;0;0;0;1;8;0;0;0;1;0;13;5;1;0;1;2;1;14;7;4;5;0;0;1;0;1;3
31887-4604;insucesso;1;49;2;0;4;0;1;1;0;1;5;1;2;7;1;5;0;1;0;0;0;0;0;0;0;4;2;0;7;0;0;3;2;1;1;0;0;0;0;0;3;3;3;3;3;0;0;15;4;0;0;1;3;0;0;2;0;1;1;1;3;1;6;6;1;10;2;3;2;25;5;0;3;0;0;0;0;1;11;0;0;5;0;1;0;0;0;0;2;1;0;2;0;0;1;1;27;4;2;0;16;0;6;2;0;0;0;0;0;0;0;1;3;1;0;0;1;0;7;5;2;2;2;0;28;2;1;0;2;0;10;0;0;5;2;1;0;0;1;4;0;1;2;0;0;2;1;0;0;0;0;0;5;0;0;4;2;0;0;0;0;0
31898-4604;SUCESSO;0;9;1;0;3;0;1;0;0;0;0;0;0;2;0;1;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;3;1;0;1;1;1;3;3;0;0;4;0;0;0;0;1;1;0;0;0;2;1;1;1;0;0;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0;6;1;0;3;0;3;2;2;2;2;1;0;0;3;2;0;1;0;11;1;0;0;7;0;5;2;2;1;1;1;0;0;1;0;0;0;2;0;0;0;2;1;1;0;0;0;6;0;1;0;1;1;3;0;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;4;0;0;2;0;0;0
31927-4604;insucesso;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0
31958-7274;SUCESSO;0;19;1;1;4;0;2;1;1;0;0;0;0;11;0;6;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;7;7;1;1;8;0;0;0;0;3;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;17;1;1;0;0;0;1;1;1;4;0;0;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;17;1;1;1;10;0;2;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;9;0;1;0;1;0;6;1;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31964-4605;insucesso;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31980-4604;SUCESSO;0;27;0;0;2;0;0;1;1;0;0;0;0;8;0;5;0;1;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;2;0;0;1;1;1;4;4;0;0;7;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;4;0;0;2;0;2;0;0;0;0;0;0;0;4;1;0;0;0;16;2;0;0;11;0;3;1;1;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0
32005-4604;SUCESSO;0;8;0;0;1;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;7;0;0;0;4;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;3;1;0;0;0;0;0;0;6;0;1;0;3;2;1;1;0;0;0;0;0;0;0;4;1;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32081-4605;insucesso;1;21;3;0;9;0;5;1;0;0;0;0;0;11;0;7;2;4;2;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;11;3;2;0;0;6;3;1;2;0;4;2;1;2;2;0;0;0;0;0;0;0;13;4;1;1;0;0;0;0;0;9;1;0;5;0;5;2;2;0;0;1;0;1;2;1;0;0;1;17;2;0;2;11;2;7;4;4;2;0;0;0;0;0;0;2;1;2;0;0;0;0;0;0;0;0;0;6;1;0;0;2;0;5;0;1;3;1;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32588-4130;insucesso;0;19;0;0;3;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;1;0;0;0;0;0;2;2;2;1;0;0;0;0;0;0;8;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;5;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2;0;0;0;2;0;0;2;2;0;0
32725-4605;insucesso;0;27;0;0;5;3;0;1;0;0;0;0;0;8;2;2;1;0;0;0;0;0;0;2;1;0;0;0;8;0;0;2;0;0;1;0;0;0;0;0;1;1;0;1;1;0;0;11;3;0;1;1;2;1;1;0;0;4;3;0;0;0;0;0;0;0;0;0;0;11;2;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;6;19;4;1;0;9;1;1;0;0;0;0;0;0;0;0;6;0;0;5;0;1;1;0;0;0;0;0;0;21;1;0;0;2;2;6;0;2;2;1;0;0;0;0;10;5;0;1;0;0;4;3;2;0;2;0;0;0;0;0;1;1;0;0;0;0;0
32790-6388;SUCESSO;0;14;0;0;2;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;0;0;0;0;0;0;0;3;0;0;0;0;0;2;0;0;0;5;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;0;0;0;0
32826-7118;insucesso;1;38;0;0;3;1;0;0;0;0;0;0;0;10;3;7;2;0;0;0;0;1;0;0;1;0;0;0;7;1;1;2;2;0;0;0;0;1;0;0;2;2;1;6;6;2;0;9;6;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;17;5;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;20;6;1;0;12;2;0;0;0;0;0;0;3;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;21;0;1;0;2;0;4;0;0;3;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;3;1;0;2;1;0;0;0;1;0
32853-4605;insucesso;1;21;0;0;3;1;0;1;0;0;6;1;2;3;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;3;0;0;1;1;0;0;0;0;0;10;2;0;1;0;2;0;0;0;1;1;1;0;0;0;0;0;3;8;1;4;2;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;4;0;0;0;1;1;0;0;0;0;0;0;0;0;1;6;0;3;0;0;0;1;1;1;0;1;0;0;15;3;0;3;0;0;0;0;0;0
32853-6398;insucesso;0;4;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32869-5714;SUCESSO;0;8;0;0;0;0;0;0;0;0;3;0;1;2;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;1;0;1;2;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;3;0;1;0;9;0;0;0;0;0;0;0;1;8;0;1;2;0;2;1;0;0;0;0;2;0;0;0;0;2;0;8;0;0;0;6;0;6;2;2;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;6;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;2;0;2;0;0;0;0
32885-5714;insucesso;0;10;5;0;1;0;1;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;2;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;1;1;0;2;2;0;0;2;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;1;1;2;0;2;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;1;0;0;0;0;0;5;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
32932-4604;insucesso;0;7;0;0;1;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;6;1;0;3;0;0;1;0;2;1
33006-4130;insucesso;0;27;2;0;5;1;1;1;0;0;0;0;0;12;0;9;3;2;0;0;0;1;1;0;0;1;1;0;8;0;0;5;3;2;1;0;0;2;0;0;1;1;1;3;3;3;0;8;3;1;0;2;1;1;1;0;0;2;2;1;2;2;0;0;0;0;0;0;0;20;8;1;1;0;1;0;0;1;6;1;0;3;0;2;0;0;0;0;1;1;0;3;2;0;1;0;20;2;1;1;14;4;5;2;1;0;0;0;2;1;0;0;1;0;2;0;0;0;1;1;0;0;0;0;15;2;2;0;4;2;11;2;3;6;3;1;1;0;0;2;0;0;0;0;0;2;2;0;0;0;0;0;26;5;2;4;0;0;0;0;2;0
33035-4605;SUCESSO;1;66;8;2;8;0;2;0;0;0;0;0;0;25;1;17;0;8;1;1;0;0;1;2;0;0;0;0;11;4;2;3;2;0;1;1;0;10;2;0;2;2;2;5;5;0;0;21;3;1;1;0;6;2;0;0;0;2;0;0;4;0;0;0;2;0;0;0;0;40;5;0;1;1;2;1;1;2;16;2;0;5;1;3;1;1;1;0;1;0;1;9;6;1;0;3;54;4;0;2;33;3;14;3;2;1;1;1;2;1;0;2;5;3;6;1;2;2;4;3;0;0;0;2;30;1;6;4;6;3;6;1;1;3;3;0;2;1;1;14;3;1;4;3;1;1;1;0;0;0;4;4;20;6;3;19;4;1;4;4;2;3
33260-4604;SUCESSO;2;31;1;0;6;1;1;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;8;1;1;4;1;0;0;0;0;0;0;0;1;1;0;1;1;0;1;11;2;0;1;0;2;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;5;1;0;0;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;11;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;2;1;2;0;0;0;0;0;0;0;21;0;1;0;4;1;7;0;1;4;1;0;1;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
33396-6388;SUCESSO;0;29;1;1;4;0;2;0;0;0;0;0;0;10;0;5;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;5;3;2;0;5;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;3;2;0;0;0;1;1;0;4;0;0;3;0;2;1;0;0;0;1;0;2;1;0;0;0;4;19;0;0;1;9;0;4;2;1;1;0;0;0;0;0;2;0;0;2;0;2;0;1;1;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;3;0;3;3;1;0;0;0;0;0;1;0;2;0;0;4;0;0;1;0;1;0
3345-4130;insucesso;0;11;0;0;2;1;1;0;0;0;0;0;0;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;5;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;6;1;0;0;0;0;1;1;0;1;1;0;1;0;0;0;0;0;0;1;0;0;2;2;0;0;0;7;1;0;0;6;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
33590-4604;insucesso;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
33661-4130;SUCESSO;1;14;0;0;0;0;0;0;0;0;4;0;3;2;0;1;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;6;1;0;0;0;2;0;0;1;0;0;0;0;1;0;0;0;0;8;0;5;0;5;0;0;0;0;0;0;0;1;3;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;9;0;0;0;5;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5;0;0;0;0;0;11;0;1;0;1;1;3;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;0;0;0
3371-4605;insucesso;0;7;0;0;1;0;0;0;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;1;4;0;0;0;0;0;0;0;1;1;0;0;0;2;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3371-6398;SUCESSO;0;10;1;0;4;1;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
33816-7274;insucesso;0;10;1;0;3;0;1;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;2;2;1;1;0;0;5;0;0;0;0;2;1;1;0;0;1;1;0;0;0;1;1;1;0;0;0;0;7;0;0;0;0;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;10;0;0;0;0;0;1;0;0;1;1;0;0;0;0;2;0;1;0;0;0;1;1;0;0;0;0;0;4;0;0;3;0;0;0;0;0;1
34532-7118;SUCESSO;0;41;2;0;5;2;0;0;0;0;0;0;0;20;0;13;2;1;0;0;0;0;0;0;0;1;0;0;8;0;1;0;0;0;0;0;0;2;0;0;2;2;2;6;6;0;4;7;2;0;2;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;25;3;1;1;1;0;1;1;2;7;1;1;2;0;0;0;0;0;0;2;0;0;2;1;0;0;3;29;2;2;0;18;2;3;2;0;0;0;0;1;1;0;2;0;0;0;0;3;0;2;2;0;0;0;0;19;0;1;0;3;1;1;0;1;0;0;0;1;0;0;9;3;0;0;2;0;1;1;0;0;0;0;0;16;3;1;4;1;0;0;0;0;1
34559-6398;insucesso;0;11;1;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;6;0;0;0;3;1;0;0;0;0;0;0;2;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;5;1;0;2;0;0;0;0;1;1
34838-4605;SUCESSO;1;21;2;1;2;0;0;0;0;0;0;0;0;4;1;2;0;1;0;0;0;1;0;0;0;0;0;0;8;2;0;3;1;0;0;0;0;1;0;0;1;1;0;2;2;0;0;9;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;4;0;0;1;0;1;1;1;0;0;0;0;0;4;3;3;0;0;13;2;1;1;6;0;1;0;0;0;0;0;4;3;0;0;1;1;1;1;1;1;0;0;0;0;0;0;18;0;3;1;1;0;4;1;1;2;2;0;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;3;1;0;3;0;0;0;0;0;0
34850-4130;SUCESSO;0;34;2;0;5;0;1;0;0;0;0;0;0;6;0;6;0;1;0;0;0;0;0;0;0;0;0;0;5;0;1;1;0;0;0;0;0;1;0;0;0;0;0;2;2;1;0;8;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;4;1;1;1;0;0;0;0;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;8;2;2;1;1;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;0;13;0;0;0;2;1;4;0;1;1;1;0;2;0;0;4;1;0;0;2;0;0;0;0;0;0;2;2;12;4;2;3;0;0;2;2;1;0
34942-4604;insucesso;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35030-4605;insucesso;0;17;2;0;4;0;2;1;0;1;0;0;0;4;1;1;0;0;0;0;0;0;1;0;1;0;0;0;3;1;0;1;0;0;1;0;0;2;1;1;0;0;0;0;0;0;0;14;3;0;0;1;4;0;0;1;0;1;0;0;3;0;0;0;8;0;0;0;0;3;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;8;1;0;1;2;0;1;1;0;0;0;0;0;0;0;2;1;1;0;0;3;0;0;0;0;0;0;0;21;0;3;0;1;0;4;1;0;1;0;0;0;0;0;11;1;8;0;0;0;1;1;1;0;1;6;1;0;0;0;7;0;0;6;1;0;1
35030-6388;insucesso;0;4;0;0;2;0;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;2;1;0;1;0;2;1;1;0;0;2;2;1;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;3;5;0;0;1;3;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35554-5714;SUCESSO;0;14;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2;0;0;0;0;0;1;1;0;1;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;6;0;0;3;0;1;0;0;0;0
