IdAluno;Resultado;1>;1>46>;14>;14>14>;14>14>31>;14>2>;14>2>14>;14>2>2>;14>2>2>31>;14>2>31>;14>2>31>30>;14>2>41>;14>3>;14>3>2>;14>31>;14>31>14>;14>31>30>;14>31>30>14>;14>31>30>30>;14>31>30>30>30>;14>31>30>30>30>30>;14>31>30>30>30>30>30>;14>31>31>;14>31>41>;14>32>;14>32>31>;14>32>31>30>;14>41>;14>41>2>;14>41>31>;14>41>41>;14>41>41>41>;14>41>41>41>41>;14>49>;14>7>;14>7>5>;16>;16>31>;16>31>30>;17>;17>30>;17>30>14>;17>30>30>;2>;2>14>;2>14>2>;2>14>31>;2>14>41>;2>2>;2>2>31>;2>2>31>30>;2>2>41>;2>3>;2>31>;2>31>30>;2>31>30>30>;2>31>30>30>30>;2>41>;2>41>2>;2>41>41>;29>;3>;3>14>;3>2>;30>;30>14>;30>14>2>;30>14>31>;30>14>31>30>;30>14>41>;30>17>;30>17>30>;30>2>;30>30>;30>30>14>;30>30>2>;30>30>30>;30>30>30>14>;30>30>30>30>;30>30>30>30>30>;30>30>30>30>30>30>;30>30>30>30>30>30>30>;30>30>30>30>30>30>30>30>;30>30>31>;30>30>41>;30>30>48>;30>31>;30>31>30>;30>31>30>30>;30>41>;30>48>;30>48>30>;31>;31>14>;31>14>2>;31>14>31>;31>14>41>;31>2>;31>30>;31>30>14>;31>30>17>;31>30>17>30>;31>30>30>;31>30>30>30>;31>30>30>30>30>;31>30>30>30>30>30>;31>30>30>30>30>30>30>;31>30>30>30>30>30>30>30>;31>30>30>30>30>30>30>30>30>;31>30>31>;31>30>31>30>;31>30>41>;31>30>48>;31>31>;31>31>30>;31>41>;31>41>41>;31>48>;31>48>30>;32>;32>31>;32>31>30>;32>31>30>30>;32>31>31>;38>;41>;41>14>;41>2>;41>2>2>;41>31>;41>31>30>;41>31>30>30>;41>41>;41>41>2>;41>41>31>;41>41>41>;41>41>41>41>;41>41>41>41>41>;41>7>;46>;48>;48>14>;48>29>;48>30>;48>48>;48>48>48>;49>;49>48>;49>49>;49>49>48>;49>49>49>;5>;5>5>;6>;6>6>;6>6>6>;7>;7>14>;7>31>;7>5>;7>5>5>;7>6>;8>
36188-6398;SUCESSO;0;0;19;1;1;2;0;0;0;0;0;0;0;0;6;0;6;1;3;3;2;1;0;0;0;0;0;7;1;0;1;0;0;0;0;0;1;1;1;2;2;0;0;8;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;1;1;0;0;0;2;2;0;5;0;0;5;0;3;1;0;0;0;0;0;2;0;0;0;0;6;3;11;0;0;0;0;0;10;1;0;0;4;4;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;27;0;1;0;1;1;0;5;0;0;2;0;0;0;0;7;0;0;3;3;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0
36196-5388;insucesso;0;0;12;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36196-6398;SUCESSO;0;0;10;0;0;2;0;1;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
36202-7274;SUCESSO;0;0;6;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36211-7098;SUCESSO;0;0;12;1;0;2;0;1;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;3;2;1;0;0;1;0;0;0;0;1;1;1;1;0;0;0;0;2;0;2;6;2;0;0;0;1;0;0;0;5;1;0;4;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;4;1;0;0;3;2;2;1;0;0;0;0;0;0;0;1;1;0;0;0;0;2;2;1;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;1;7;1;0;2;0;0;0;0;1;0
36212-5469;SUCESSO;1;0;42;1;0;3;0;0;0;0;0;0;0;0;7;0;4;0;2;1;1;0;0;0;0;0;0;3;0;0;0;0;0;0;4;0;2;2;2;3;3;0;2;14;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;1;0;0;0;0;0;0;0;12;1;0;6;0;4;1;1;0;0;0;0;1;0;0;0;1;1;0;27;0;0;0;0;0;12;0;0;0;4;3;3;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;29;1;2;0;1;0;0;3;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;6;5;17;5;1;8;0;1;4;3;1;0
36217-5468;insucesso;0;0;12;1;0;3;2;0;0;0;0;0;0;0;3;2;2;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;6;2;1;0;0;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0
36223-5468;SUCESSO;0;0;4;0;0;1;0;0;0;0;0;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0
36227-5469;insucesso;0;0;9;2;0;1;0;0;0;0;0;0;0;0;2;0;1;0;1;1;0;0;0;0;0;0;0;2;0;0;1;0;0;0;2;1;1;1;0;0;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;0;1;0;0;0;0;4;0;0;2;1;1;0;0;2;0;1;0;1;0;0;0;0;0;0;2;2;0;0;0;3;0;0;2;2;0;0
36228-5469;insucesso;1;0;24;1;0;3;0;1;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;6;1;0;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;4;1;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;12;2;0;0;0;0;5;0;0;0;4;2;1;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;13;0;1;0;2;1;0;4;0;1;2;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;2;2;0;0;0;3;0;0;2;2;0;1
36230-5468;insucesso;0;0;9;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;2;1;0;0;0;2;0;0;2;1;0;0
36240-6398;SUCESSO;1;0;18;0;0;3;0;2;0;0;0;0;0;0;4;0;2;0;1;0;0;0;0;0;0;0;0;5;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;5;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;3;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;1;0;1;1;1;3;1;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;0;1;1;1;1;0;0;2;0;0;1;1;0;0
36245-7098;insucesso;0;0;7;0;0;3;1;2;1;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;5;1;0;0;0;4;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;6;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36252-7118;SUCESSO;1;0;18;2;1;5;1;0;0;0;0;0;0;0;9;1;8;2;2;1;1;0;1;0;0;0;0;3;0;0;2;1;0;0;1;0;1;1;1;4;4;1;3;7;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;7;3;2;2;2;1;1;0;6;2;0;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;14;1;0;0;0;0;11;5;1;1;3;1;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;9;1;0;0;1;1;0;2;0;1;1;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;1;1;2;0;0;2;0;0;1;1;1;0
36253-7098;SUCESSO;0;0;51;2;0;12;0;2;0;4;3;0;0;0;16;0;15;1;7;6;3;2;1;0;0;0;0;5;0;0;1;0;0;0;1;0;3;3;3;12;12;3;1;23;2;0;2;0;6;3;0;1;0;6;4;2;1;3;0;0;1;0;0;0;48;10;4;2;1;0;2;2;2;20;3;1;15;3;10;8;6;3;2;2;1;1;5;2;2;1;2;1;43;1;0;0;1;1;33;3;2;2;17;13;9;7;5;3;2;3;2;0;1;5;2;4;1;1;1;0;0;0;0;0;1;24;0;0;0;3;2;0;6;0;1;1;0;0;0;1;3;0;1;2;0;0;0;0;0;0;0;0;0;33;21;14;2;0;0;0;0;1;0
36263-5468;SUCESSO;0;0;38;2;1;2;0;1;0;0;0;0;0;0;14;0;9;1;5;1;1;0;0;0;0;0;0;6;0;1;1;0;0;0;2;0;2;2;1;3;3;0;1;10;0;0;0;0;2;0;0;1;0;2;1;0;0;1;0;0;0;0;0;0;24;1;0;0;0;0;0;0;2;11;0;1;7;0;6;2;1;1;1;0;0;2;2;0;0;1;2;0;28;1;0;0;0;0;18;1;0;0;9;5;4;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;21;1;2;0;5;4;1;4;0;1;1;0;0;0;0;5;0;0;0;1;0;0;0;0;0;0;1;1;9;3;0;4;0;0;1;1;0;0
36264-6388;SUCESSO;0;0;30;1;1;2;0;1;0;0;0;0;0;0;15;1;10;0;5;4;2;1;0;0;0;0;0;6;1;1;1;1;0;0;3;0;1;1;0;5;4;0;1;10;0;0;0;0;3;2;0;0;0;3;2;2;2;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;1;11;1;0;7;0;3;2;1;1;0;1;1;4;1;0;0;1;5;1;29;2;0;0;0;2;16;0;0;0;10;7;3;2;1;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;17;1;1;1;2;0;0;6;0;0;2;1;1;0;0;11;0;0;1;5;0;0;0;0;0;0;0;0;8;1;0;5;0;1;0;0;0;0
36267-5468;SUCESSO;0;0;21;0;0;1;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;1;0;0;0;0;1;1;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;5;2;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;1;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;1;0;0;1;0;0;0;0;3;0;0;0;0;0;0
36274-7098;SUCESSO;0;0;14;1;0;2;0;1;0;1;1;0;0;0;4;0;4;1;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;1;1;4;4;0;2;8;1;0;1;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;12;1;0;0;0;1;1;1;0;5;0;0;4;0;2;1;0;0;0;0;1;0;0;0;0;1;0;0;15;0;0;0;0;1;8;1;0;0;3;2;1;0;0;0;0;0;0;0;0;0;0;2;0;2;1;0;0;0;0;0;1;23;0;2;0;1;1;1;5;1;0;1;0;0;0;0;3;0;0;1;0;0;1;0;0;0;0;0;0;8;3;1;5;0;0;0;0;2;0
36276-6388;SUCESSO;0;0;35;1;0;1;0;1;0;0;0;0;0;0;8;1;2;0;2;0;0;0;0;0;0;0;0;4;0;0;2;2;0;1;0;0;0;0;0;1;0;0;0;8;1;0;0;0;5;0;0;3;0;0;0;0;0;3;0;0;7;0;0;0;3;0;0;0;0;0;0;0;0;3;0;0;1;0;1;1;1;1;0;0;2;1;0;0;0;2;1;0;13;1;0;0;0;2;3;0;0;0;3;1;1;1;1;1;0;0;0;0;0;1;0;1;0;3;0;0;0;0;0;0;0;19;1;3;2;4;1;1;10;2;4;4;2;2;0;0;10;0;5;0;5;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36278-7274;SUCESSO;0;0;17;0;0;2;0;1;0;1;1;0;0;0;5;0;3;0;0;0;0;0;1;0;0;0;0;4;1;0;2;2;0;0;0;0;1;1;0;7;6;0;2;9;1;0;0;0;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;29;1;0;0;0;0;0;0;0;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;15;0;0;0;0;0;10;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;2;0;0;2;2;0;0;0;0;0;0;10;2;2;0;0;0;0;3;0;0;3;2;0;0;1;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36279-7098;SUCESSO;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;1;1;4;0;1;3;0;3;3;2;1;1;1;0;0;2;2;2;0;0;0;8;0;0;0;0;0;3;0;0;0;2;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36285-5468;SUCESSO;1;0;64;4;0;5;0;0;0;2;2;0;1;0;28;2;22;0;12;7;5;2;0;2;0;0;0;8;1;0;2;0;0;0;1;0;0;0;0;6;6;0;0;22;2;0;1;0;1;0;0;0;0;2;2;1;0;3;0;0;1;1;0;0;63;3;0;2;0;0;1;1;5;26;1;3;14;1;9;6;2;0;0;0;2;0;1;0;0;3;1;1;48;2;0;0;0;0;37;0;0;0;18;9;7;4;2;0;0;0;0;0;1;0;0;2;1;2;0;4;1;1;0;0;2;30;0;3;0;2;1;1;8;0;1;1;0;0;0;1;7;0;1;2;0;0;4;4;3;3;1;1;1;19;3;0;4;0;0;1;1;1;0
36309-5469;insucesso;0;0;11;1;0;3;1;1;1;0;0;0;0;0;3;0;1;0;0;0;0;0;0;2;0;0;0;3;0;2;1;0;0;0;2;0;1;1;0;1;1;0;0;3;1;0;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;8;2;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;8;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0
36309-7274;insucesso;0;0;6;0;0;1;0;0;0;0;0;0;0;0;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;5;2;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
36316-5468;SUCESSO;2;0;32;1;1;7;1;0;0;0;0;0;0;0;7;0;5;0;0;0;0;0;0;0;0;0;0;8;3;1;1;0;0;2;0;0;2;2;2;7;7;2;0;12;4;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;20;5;3;1;1;1;1;1;0;2;1;0;1;1;0;0;0;0;0;1;0;0;5;4;1;0;2;1;17;2;0;0;0;0;14;1;1;1;2;1;0;0;0;0;0;2;1;0;2;0;0;0;0;1;0;1;0;0;0;0;0;17;0;4;0;2;2;0;2;0;0;0;0;0;0;2;6;2;1;1;0;0;3;2;3;2;0;0;0;0;0;0;1;0;0;0;0;0;0
36318-5469;insucesso;0;0;23;0;0;1;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;7;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;1;0;2;1;0;0;0;1;1
36318-6398;insucesso;0;0;9;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;2;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
36318-7098;insucesso;0;0;40;0;0;6;1;0;0;0;0;0;0;0;17;0;9;1;4;3;2;0;2;2;0;0;0;6;0;0;0;0;0;0;1;0;1;1;0;3;2;0;0;8;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;18;1;0;0;0;1;2;2;0;8;0;0;3;0;2;0;0;0;0;0;0;0;1;0;0;1;1;0;21;0;0;0;0;1;9;1;0;0;4;3;2;0;0;0;0;1;0;1;0;2;0;3;0;1;1;0;0;0;0;0;0;16;0;0;0;0;0;0;2;0;0;1;0;0;0;1;2;0;0;1;1;0;0;0;0;0;0;0;0;3;2;0;1;0;0;0;0;1;0
36320-5388;insucesso;0;0;20;0;0;3;0;0;0;1;1;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;2;0;1;1;0;0;0;0;0;7;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;7;1;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;2;0;0;0;0;8;0;0;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;2;0;0;0;0;1;0
36337-5469;SUCESSO;1;0;39;3;0;2;1;0;0;0;0;0;5;4;6;0;3;0;2;1;1;1;0;0;0;0;0;5;0;0;2;1;0;0;2;0;4;4;1;3;3;0;0;18;3;0;0;0;3;1;0;0;0;2;1;1;1;2;0;0;0;10;0;9;16;3;1;0;0;0;2;2;0;6;1;0;4;1;2;2;2;1;1;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;10;2;1;1;5;3;2;2;2;1;1;0;0;0;0;3;1;1;0;1;1;10;9;4;0;0;0;19;2;0;0;0;0;0;4;0;0;1;0;0;0;1;2;0;0;2;0;0;0;0;0;0;0;0;0;7;2;1;2;0;0;0;0;2;0
36341-5388;insucesso;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36342-6398;SUCESSO;0;0;28;0;0;8;2;0;0;0;0;0;0;0;8;1;7;3;0;0;0;0;0;0;0;0;0;5;0;0;2;1;0;0;1;0;3;3;0;3;3;2;0;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;6;2;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5;0;0;0;0;19;4;0;0;0;0;14;4;1;1;0;0;0;0;0;0;0;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;1;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;1;1;0;0
36354-5388;SUCESSO;1;0;24;1;0;2;0;0;0;0;0;0;1;1;5;0;3;0;0;0;0;0;0;1;0;0;0;4;1;0;1;0;0;0;3;0;0;0;0;5;5;1;4;11;1;1;0;0;2;1;0;1;0;1;0;0;0;2;0;0;0;5;0;3;16;3;0;0;0;2;0;0;0;6;2;0;1;0;0;0;0;0;0;1;0;0;2;2;2;0;0;0;16;1;0;0;1;1;10;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;4;3;2;0;0;1;15;0;4;1;3;1;0;5;1;1;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;8;0;0;6;0;0;1;1;1;0
36357-5388;SUCESSO;0;0;16;0;0;5;0;0;0;0;0;0;0;0;3;0;2;1;1;1;1;0;0;0;0;0;0;6;1;1;2;1;0;0;3;0;0;0;0;1;1;1;0;10;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;10;4;2;0;0;2;0;0;0;4;2;0;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;8;1;0;0;0;0;6;1;0;0;4;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;9;0;2;0;2;0;0;3;1;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;3;3;1;1;0;4;0;0;3;3;1;0
36359-7098;insucesso;0;0;13;1;0;3;0;2;1;0;0;0;0;0;3;0;1;0;1;1;1;0;0;0;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;4;1;0;0;0;1;0;0;0;2;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;6;0;0;0;0;1;2;0;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;7;1;0;0;2;1;0;3;0;1;2;2;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36365-7098;insucesso;0;0;23;1;0;4;0;2;1;0;0;0;0;0;12;1;7;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;1;5;5;0;4;12;0;0;0;0;2;2;2;0;0;3;3;1;0;0;0;0;1;0;0;0;27;0;0;0;0;0;0;0;4;13;0;0;3;0;1;0;0;0;0;4;0;0;5;4;0;0;0;0;26;2;1;1;0;2;19;0;0;0;8;3;1;0;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;12;0;0;0;1;0;0;2;0;0;0;0;0;0;0;4;1;1;1;1;0;1;0;0;0;0;0;0;30;10;4;3;0;0;0;0;2;0
36368-5388;SUCESSO;0;0;9;0;0;3;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;1;1;0;0;1;0;0;0;0;2;2;0;0;8;0;0;0;0;4;2;0;1;0;3;3;3;3;2;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;4;0;0;3;0;3;3;2;2;1;0;1;0;1;0;0;2;0;0;9;0;0;0;0;0;6;0;0;0;4;3;3;3;2;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;13;0;2;1;3;2;1;6;1;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0
